Backbone,oxidised_smiles,Position,Functional Group,reduced_smiles
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=[N+]([O-])c1c(O)c(O)cc2nc3ccc(S(=O)(=O)O)cc3nc12,2.0,[N+](=O)[O-],O=[N+]([O-])C1=C(O)C(O)=CC2=C1NC1=CC(S(=O)(=O)O)=CC=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=[N+]([O-])c1c(S(=O)(=O)O)ccc2nc3cc(O)c(O)cc3nc12,6.0,[N+](=O)[O-],O=[N+]([O-])C1=C(S(=O)(=O)O)C=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=[N+]([O-])c1cc2nc3cc(O)c(O)cc3nc2cc1S(=O)(=O)O,12.0,[N+](=O)[O-],O=[N+]([O-])C1=CC2=C(C=C1S(=O)(=O)O)NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=[N+]([O-])c1cc(S(=O)(=O)O)cc2nc3cc(O)c(O)cc3nc12,13.0,[N+](=O)[O-],O=[N+]([O-])C1=CC(S(=O)(=O)O)=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=[N+]([O-])c1c(O)c(O)cc2nc3cc(S(=O)(=O)O)ccc3nc12,17.0,[N+](=O)[O-],O=[N+]([O-])C1=C(O)C(O)=CC2=C1NC1=CC=C(S(=O)(=O)O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CC(=O)c1c(O)c(O)cc2nc3ccc(S(=O)(=O)O)cc3nc12,2.0,C(=O)C,CC(=O)C1=C(O)C(O)=CC2=C1NC1=CC(S(=O)(=O)O)=CC=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CC(=O)c1c(S(=O)(=O)O)ccc2nc3cc(O)c(O)cc3nc12,6.0,C(=O)C,CC(=O)C1=C(S(=O)(=O)O)C=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CC(=O)c1cc2nc3cc(O)c(O)cc3nc2cc1S(=O)(=O)O,12.0,C(=O)C,CC(=O)C1=CC2=C(C=C1S(=O)(=O)O)NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CC(=O)c1cc(S(=O)(=O)O)cc2nc3cc(O)c(O)cc3nc12,13.0,C(=O)C,CC(=O)C1=CC(S(=O)(=O)O)=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CC(=O)c1c(O)c(O)cc2nc3cc(S(=O)(=O)O)ccc3nc12,17.0,C(=O)C,CC(=O)C1=C(O)C(O)=CC2=C1NC1=CC=C(S(=O)(=O)O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=S(=O)(O)c1ccc2nc3cc(O)c(O)c(-c4ccccc4)c3nc2c1,2.0,c1ccccc1,O=S(=O)(O)C1=CC=C2NC3=CC(O)=C(O)C(C4=CC=CC=C4)=C3NC2=C1
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=S(=O)(O)c1ccc2nc3cc(O)c(O)cc3nc2c1-c1ccccc1,6.0,c1ccccc1,O=S(=O)(O)C1=CC=C2NC3=CC(O)=C(O)C=C3NC2=C1C1=CC=CC=C1
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=S(=O)(O)c1cc2nc3cc(O)c(O)cc3nc2cc1-c1ccccc1,12.0,c1ccccc1,O=S(=O)(O)C1=CC2=C(C=C1C1=CC=CC=C1)NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=S(=O)(O)c1cc(-c2ccccc2)c2nc3cc(O)c(O)cc3nc2c1,13.0,c1ccccc1,O=S(=O)(O)C1=CC(C2=CC=CC=C2)=C2NC3=CC(O)=C(O)C=C3NC2=C1
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,O=S(=O)(O)c1ccc2nc3c(-c4ccccc4)c(O)c(O)cc3nc2c1,17.0,c1ccccc1,O=S(=O)(O)C1=CC=C2NC3=C(C4=CC=CC=C4)C(O)=C(O)C=C3NC2=C1
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,C=Cc1c(O)c(O)cc2nc3ccc(S(=O)(=O)O)cc3nc12,2.0,C=C,C=CC1=C(O)C(O)=CC2=C1NC1=CC(S(=O)(=O)O)=CC=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,C=Cc1c(S(=O)(=O)O)ccc2nc3cc(O)c(O)cc3nc12,6.0,C=C,C=CC1=C(S(=O)(=O)O)C=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,C=Cc1cc2nc3cc(O)c(O)cc3nc2cc1S(=O)(=O)O,12.0,C=C,C=CC1=CC2=C(C=C1S(=O)(=O)O)NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,C=Cc1cc(S(=O)(=O)O)cc2nc3cc(O)c(O)cc3nc12,13.0,C=C,C=CC1=CC(S(=O)(=O)O)=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,C=Cc1c(O)c(O)cc2nc3cc(S(=O)(=O)O)ccc3nc12,17.0,C=C,C=CC1=C(O)C(O)=CC2=C1NC1=CC=C(S(=O)(=O)O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCCc1c(O)c(O)cc2nc3ccc(S(=O)(=O)O)cc3nc12,2.0,CCC,CCCC1=C(O)C(O)=CC2=C1NC1=CC(S(=O)(=O)O)=CC=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCCc1c(S(=O)(=O)O)ccc2nc3cc(O)c(O)cc3nc12,6.0,CCC,CCCC1=C(S(=O)(=O)O)C=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCCc1cc2nc3cc(O)c(O)cc3nc2cc1S(=O)(=O)O,12.0,CCC,CCCC1=CC2=C(C=C1S(=O)(=O)O)NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCCc1cc(S(=O)(=O)O)cc2nc3cc(O)c(O)cc3nc12,13.0,CCC,CCCC1=CC(S(=O)(=O)O)=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCCc1c(O)c(O)cc2nc3cc(S(=O)(=O)O)ccc3nc12,17.0,CCC,CCCC1=C(O)C(O)=CC2=C1NC1=CC=C(S(=O)(=O)O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCOc1c(O)c(O)cc2nc3ccc(S(=O)(=O)O)cc3nc12,2.0,OCC,CCOC1=C(O)C(O)=CC2=C1NC1=CC(S(=O)(=O)O)=CC=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCOc1c(S(=O)(=O)O)ccc2nc3cc(O)c(O)cc3nc12,6.0,OCC,CCOC1=C(S(=O)(=O)O)C=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCOc1cc2nc3cc(O)c(O)cc3nc2cc1S(=O)(=O)O,12.0,OCC,CCOC1=CC2=C(C=C1S(=O)(=O)O)NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCOc1cc(S(=O)(=O)O)cc2nc3cc(O)c(O)cc3nc12,13.0,OCC,CCOC1=CC(S(=O)(=O)O)=CC2=C1NC1=CC(O)=C(O)C=C1N2
OC1=CC2=NC3=CC(S(O)(=O)=O)=CC=C3N=C2C=C1O,CCOc1c(O)c(O)cc2nc3cc(S(=O)(=O)O)ccc3nc12,17.0,OCC,CCOC1=C(O)C(O)=CC2=C1NC1=CC=C(S(=O)(=O)O)C=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1c(Cl)ccc2nc3ccccc3nc12,2.0,Cl,OC1=C(Cl)C=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cc(Cl)cc2nc3ccccc3nc12,3.0,Cl,OC1=CC(Cl)=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc(Cl)c2nc3ccccc3nc12,4.0,Cl,OC1=CC=C(Cl)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3c(Cl)cccc3nc12,8.0,Cl,OC1=CC=CC2=C1NC1=CC=CC(Cl)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cc(Cl)ccc3nc12,9.0,Cl,OC1=CC=CC2=C1NC1=CC=C(Cl)C=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3ccc(Cl)cc3nc12,10.0,Cl,OC1=CC=CC2=C1NC1=CC(Cl)=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cccc(Cl)c3nc12,11.0,Cl,OC1=CC=CC2=C1NC1=C(Cl)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Nc1ccc2nc3ccccc3nc2c1O,2.0,N,NC1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Nc1cc(O)c2nc3ccccc3nc2c1,3.0,N,NC1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Nc1ccc(O)c2nc3ccccc3nc12,4.0,N,NC1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Nc1cccc2nc3c(O)cccc3nc12,8.0,N,NC1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Nc1ccc2nc3c(O)cccc3nc2c1,9.0,N,NC1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Nc1ccc2nc3cccc(O)c3nc2c1,10.0,N,NC1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Nc1cccc2nc3cccc(O)c3nc12,11.0,N,NC1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc2nc3ccccc3nc2c1O,2.0,[OH],OC1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cc(O)c2nc3ccccc3nc2c1,3.0,[OH],OC1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc(O)c2nc3ccccc3nc12,4.0,[OH],OC1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3c(O)cccc3nc12,8.0,[OH],OC1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc2nc3c(O)cccc3nc2c1,9.0,[OH],OC1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc2nc3cccc(O)c3nc2c1,10.0,[OH],OC1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cccc(O)c3nc12,11.0,[OH],OC1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc2nc3ccccc3nc2c1O,2.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1cc(O)c2nc3ccccc3nc2c1,3.0,S(=O)(=O)O,O=S(=O)(O)C1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc(O)c2nc3ccccc3nc12,4.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1cccc2nc3c(O)cccc3nc12,8.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc2nc3c(O)cccc3nc2c1,9.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc2nc3cccc(O)c3nc2c1,10.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1cccc2nc3cccc(O)c3nc12,11.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc2nc3ccccc3nc2c1[O-],2.0,S(=O)(=O)[O-],O=S(=O)(O)C1=CC=C2NC3=CC=CC=C3NC2=C1[O-]
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1cc([O-])c2nc3ccccc3nc2c1,3.0,S(=O)(=O)[O-],O=S(=O)(O)C1=CC([O-])=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc([O-])c2nc3ccccc3nc12,4.0,S(=O)(=O)[O-],O=S(=O)(O)C1=CC=C([O-])C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1cccc2nc3c([O-])cccc3nc12,8.0,S(=O)(=O)[O-],O=S(=O)(O)C1=CC=CC2=C1NC1=CC=CC([O-])=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc2nc3c([O-])cccc3nc2c1,9.0,S(=O)(=O)[O-],O=S(=O)(O)C1=CC=C2NC3=C([O-])C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1ccc2nc3cccc([O-])c3nc2c1,10.0,S(=O)(=O)[O-],O=S(=O)(O)C1=CC=C2NC3=CC=CC([O-])=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=S(=O)(O)c1cccc2nc3cccc([O-])c3nc12,11.0,S(=O)(=O)[O-],O=S(=O)(O)C1=CC=CC2=C1NC1=C([O-])C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CN(C)c1ccc2nc3ccccc3nc2c1O,2.0,N(C)(C),CN(C)C1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CN(C)c1cc(O)c2nc3ccccc3nc2c1,3.0,N(C)(C),CN(C)C1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CN(C)c1ccc(O)c2nc3ccccc3nc12,4.0,N(C)(C),CN(C)C1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CN(C)c1cccc2nc3c(O)cccc3nc12,8.0,N(C)(C),CN(C)C1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CN(C)c1ccc2nc3c(O)cccc3nc2c1,9.0,N(C)(C),CN(C)C1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CN(C)c1ccc2nc3cccc(O)c3nc2c1,10.0,N(C)(C),CN(C)C1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CN(C)c1cccc2nc3cccc(O)c3nc12,11.0,N(C)(C),CN(C)C1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CNc1ccc2nc3ccccc3nc2c1O,2.0,N(C),CNC1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CNc1cc(O)c2nc3ccccc3nc2c1,3.0,N(C),CNC1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CNc1ccc(O)c2nc3ccccc3nc12,4.0,N(C),CNC1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CNc1cccc2nc3c(O)cccc3nc12,8.0,N(C),CNC1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CNc1ccc2nc3c(O)cccc3nc2c1,9.0,N(C),CNC1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CNc1ccc2nc3cccc(O)c3nc2c1,10.0,N(C),CNC1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CNc1cccc2nc3cccc(O)c3nc12,11.0,N(C),CNC1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=C(O)CCNc1ccc2nc3ccccc3nc2c1O,2.0,NCCC(=O)(O),O=C(O)CCNC1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=C(O)CCNc1cc(O)c2nc3ccccc3nc2c1,3.0,NCCC(=O)(O),O=C(O)CCNC1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=C(O)CCNc1ccc(O)c2nc3ccccc3nc12,4.0,NCCC(=O)(O),O=C(O)CCNC1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=C(O)CCNc1cccc2nc3c(O)cccc3nc12,8.0,NCCC(=O)(O),O=C(O)CCNC1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=C(O)CCNc1ccc2nc3c(O)cccc3nc2c1,9.0,NCCC(=O)(O),O=C(O)CCNC1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=C(O)CCNc1ccc2nc3cccc(O)c3nc2c1,10.0,NCCC(=O)(O),O=C(O)CCNC1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,O=C(O)CCNc1cccc2nc3cccc(O)c3nc12,11.0,NCCC(=O)(O),O=C(O)CCNC1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,COc1ccc2nc3ccccc3nc2c1O,2.0,O(C),COC1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,COc1cc(O)c2nc3ccccc3nc2c1,3.0,O(C),COC1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,COc1ccc(O)c2nc3ccccc3nc12,4.0,O(C),COC1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,COc1cccc2nc3c(O)cccc3nc12,8.0,O(C),COC1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,COc1ccc2nc3c(O)cccc3nc2c1,9.0,O(C),COC1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,COc1ccc2nc3cccc(O)c3nc2c1,10.0,O(C),COC1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,COc1cccc2nc3cccc(O)c3nc12,11.0,O(C),COC1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CP(C)c1ccc2nc3ccccc3nc2c1O,2.0,P(C)(C),CP(C)C1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CP(C)c1cc(O)c2nc3ccccc3nc2c1,3.0,P(C)(C),CP(C)C1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CP(C)c1ccc(O)c2nc3ccccc3nc12,4.0,P(C)(C),CP(C)C1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CP(C)c1cccc2nc3c(O)cccc3nc12,8.0,P(C)(C),CP(C)C1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CP(C)c1ccc2nc3c(O)cccc3nc2c1,9.0,P(C)(C),CP(C)C1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CP(C)c1ccc2nc3cccc(O)c3nc2c1,10.0,P(C)(C),CP(C)C1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CP(C)c1cccc2nc3cccc(O)c3nc12,11.0,P(C)(C),CP(C)C1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CSc1ccc2nc3ccccc3nc2c1O,2.0,S(C),CSC1=CC=C2NC3=CC=CC=C3NC2=C1O
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CSc1cc(O)c2nc3ccccc3nc2c1,3.0,S(C),CSC1=CC(O)=C2NC3=CC=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CSc1ccc(O)c2nc3ccccc3nc12,4.0,S(C),CSC1=CC=C(O)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CSc1cccc2nc3c(O)cccc3nc12,8.0,S(C),CSC1=CC=CC2=C1NC1=CC=CC(O)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CSc1ccc2nc3c(O)cccc3nc2c1,9.0,S(C),CSC1=CC=C2NC3=C(O)C=CC=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CSc1ccc2nc3cccc(O)c3nc2c1,10.0,S(C),CSC1=CC=C2NC3=CC=CC(O)=C3NC2=C1
OC1=CC=CC2=NC3=CC=CC=C3N=C21,CSc1cccc2nc3cccc(O)c3nc12,11.0,S(C),CSC1=CC=CC2=C1NC1=C(O)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1c([SiH3])ccc2nc3ccccc3nc12,2.0,[SiH3],OC1=C([SiH3])C=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cc([SiH3])cc2nc3ccccc3nc12,3.0,[SiH3],OC1=CC([SiH3])=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc([SiH3])c2nc3ccccc3nc12,4.0,[SiH3],OC1=CC=C([SiH3])C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3c([SiH3])cccc3nc12,8.0,[SiH3],OC1=CC=CC2=C1NC1=CC=CC([SiH3])=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cc([SiH3])ccc3nc12,9.0,[SiH3],OC1=CC=CC2=C1NC1=CC=C([SiH3])C=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3ccc([SiH3])cc3nc12,10.0,[SiH3],OC1=CC=CC2=C1NC1=CC([SiH3])=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cccc([SiH3])c3nc12,11.0,[SiH3],OC1=CC=CC2=C1NC1=C([SiH3])C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1c(S)ccc2nc3ccccc3nc12,2.0,S,OC1=C(S)C=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cc(S)cc2nc3ccccc3nc12,3.0,S,OC1=CC(S)=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc(S)c2nc3ccccc3nc12,4.0,S,OC1=CC=C(S)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3c(S)cccc3nc12,8.0,S,OC1=CC=CC2=C1NC1=CC=CC(S)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cc(S)ccc3nc12,9.0,S,OC1=CC=CC2=C1NC1=CC=C(S)C=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3ccc(S)cc3nc12,10.0,S,OC1=CC=CC2=C1NC1=CC(S)=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cccc(S)c3nc12,11.0,S,OC1=CC=CC2=C1NC1=C(S)C=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1c(F)ccc2nc3ccccc3nc12,2.0,F,OC1=C(F)C=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cc(F)cc2nc3ccccc3nc12,3.0,F,OC1=CC(F)=CC2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1ccc(F)c2nc3ccccc3nc12,4.0,F,OC1=CC=C(F)C2=C1NC1=CC=CC=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3c(F)cccc3nc12,8.0,F,OC1=CC=CC2=C1NC1=CC=CC(F)=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3cc(F)ccc3nc12,9.0,F,OC1=CC=CC2=C1NC1=CC=C(F)C=C1N2
OC1=CC=CC2=NC3=CC=CC=C3N=C21,Oc1cccc2nc3ccc(F)cc3nc12,10.0,F,OC1=CC=CC2=C1NC1=CC(F)=CC=C1N2
